Local;strain;Date;Wait time (h);Incubation Position;Light intensity;Control growth rate (day-1);S.D.;RO5 Spation control growth rate (day-1);Start Density (RFU);Concentration;Well position;Growth_rate;Inhibition RAW;Inhibition;Replicate;Running ID
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;11.02373441;B03;0.779197411;0.471725801;0.471725801;7;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;10.20650823;B04;1.137700055;0.228670967;0.228670967;8;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;9.449865754;B05;0.996896466;0.324131889;0.324131889;9;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;8.749315706;C01;1.340440113;0.091218839;0.091218839;10;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;8.100699768;C02;1.444702546;0.020531806;0.020531806;11;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;7.500167892;C05;1.414848253;0.040772187;0.040772187;12;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;15.00150898;C06;-0.472445396;1.320304854;1;3;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;12.85972981;D01;-0.075095072;1.050912373;1;5;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;11.02373441;D02;0.9153035;0.379449653;0.379449653;7;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;15.00150898;D03;-0.431081969;1.2922616;1;3;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;12.85972981;D04;0.115075904;0.921981734;0.921981734;5;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;11.02373441;D05;0.705776939;0.521502841;0.521502841;7;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;0;A04;1.389967017;0.057640974;0.057640974;Control 1;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;0;B01;1.569754383;-0.064249866;-0.064249866;Control 2;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;0;B06;1.37048119;0.070851824;0.070851824;Control 3;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;0;C03;1.54284135;-0.046003577;-0.046003577;Control 4;GP_8
GP;GP2-4_39;43388;4.966666667;B2;181;1.474986687;0.090081457;1.430498652;0.003624119;0;D06;1.501889492;-0.018239355;-0.018239355;Control 5;GP_8
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;17.5;A01;NA;NA;1;1;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;16.20266667;A02;-0.436545564;1.335107176;1;2;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;15.00150898;A03;-0.664957441;1.510443877;1;3;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;13.88939711;A05;-0.807532273;1.619889151;1;4;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;12.85972981;A06;-0.749157527;1.575078717;1;5;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;11.90639517;B02;0.057344729;0.955980242;0.955980242;6;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;11.02373441;B03;0.294345525;0.774050395;0.774050395;7;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;10.20650823;B04;1.169716473;0.102085977;0.102085977;8;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;9.449865754;B05;1.367143887;-0.049465999;-0.049465999;9;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;8.749315706;C01;1.471755649;-0.129769534;-0.129769534;10;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;8.100699768;C02;1.315261923;-0.009639645;-0.009639645;11;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;7.500167892;C05;1.390946197;-0.067737459;-0.067737459;12;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;15.00150898;C06;-0.526148194;1.403889192;1;3;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;12.85972981;D01;-0.960636181;1.737416901;1;5;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;11.02373441;D02;0.273268715;0.79022967;0.79022967;7;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;15.00150898;D03;-0.806283266;1.618930371;1;3;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;12.85972981;D04;-0.108454033;1.083252993;1;5;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;11.02373441;D05;0.249843407;0.80821173;0.80821173;7;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;0;A04;1.286486562;0.012449298;0.012449298;Control 1;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;0;B01;1.340285767;-0.028848796;-0.028848796;Control 2;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;0;B06;1.277725069;0.019174918;0.019174918;Control 3;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;0;C03;1.49269902;-0.145846376;-0.145846376;Control 4;GP_9
GP;GP2-4_40;43388;5.033333333;B7;183;1.302704317;0.135216973;1.338584216;0.002472355;0;D06;1.116325165;0.143070956;0.143070956;Control 5;GP_9
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;17.5;A01;NA;NA;1;1;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;16.20266667;A02;-0.442733031;1.281476573;1;2;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;15.00150898;A03;-0.359847476;1.228780387;1;3;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;13.88939711;A05;0.411020681;0.738685202;0.738685202;4;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;12.85972981;A06;0.252042319;0.839758945;0.839758945;5;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;11.90639517;B02;1.202734212;0.235337144;0.235337144;6;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;11.02373441;B03;1.520000868;0.033628384;0.033628384;7;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;10.20650823;B04;1.42388765;0.094734326;0.094734326;8;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;9.449865754;B05;1.446008323;0.080670656;0.080670656;9;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;8.749315706;C01;1.495251849;0.049363079;0.049363079;10;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;8.100699768;C02;1.596668273;-0.015114485;-0.015114485;11;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;7.500167892;C05;1.56823225;0.002964297;0.002964297;12;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;15.00150898;C06;0.181908219;0.884348132;0.884348132;3;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;12.85972981;D01;0.472314985;0.699716095;0.699716095;5;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;11.02373441;D02;1.23148715;0.217056877;0.217056877;7;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;15.00150898;D03;0.040407317;0.974310223;0.974310223;3;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;12.85972981;D04;0.401800741;0.744546967;0.744546967;5;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;11.02373441;D05;0.377376733;0.76007503;0.76007503;7;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;0;A04;1.55366631;0.012224891;0.012224891;Control 1;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;0;B01;1.477749832;0.060490344;0.060490344;Control 2;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;0;B06;1.677629083;-0.066586975;-0.066586975;Control 3;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;0;C03;1.599162496;-0.016700239;-0.016700239;Control 4;GP_10
GP;GP2-4_72;43388;5.1;B8;167;1.572894778;0.073072007;1.398114407;0.002902517;0;D06;1.556266167;0.010571979;0.010571979;Control 5;GP_10
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;17.5;A01;-0.383766292;2.090017064;1;1;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;16.20266667;A02;NA;NA;1;2;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;15.00150898;A03;-0.922385698;3.619865715;1;3;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;13.88939711;A05;-0.718250233;3.04005674;1;4;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;12.85972981;A06;-0.325046231;1.923233609;1;5;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;11.90639517;B02;0.004608554;0.986910255;0.986910255;6;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;11.02373441;B03;0.106421262;0.697730119;0.697730119;7;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;10.20650823;B04;0.314492525;0.10674224;0.10674224;8;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;9.449865754;B05;0.111987191;0.681921128;0.681921128;9;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;8.749315706;C01;0.544904951;-0.547701577;-0.547701577;10;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;8.100699768;C02;0.454167039;-0.289977344;-0.289977344;11;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;7.500167892;C05;0.057148976;0.837678921;0.837678921;12;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;15.00150898;C06;NA;NA;1;3;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;12.85972981;D01;-0.399256729;2.134014781;1;5;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;11.02373441;D02;0.267955825;0.238921114;0.238921114;7;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;15.00150898;D03;-0.507221957;2.440670013;1;3;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;12.85972981;D04;-0.593993423;2.687128289;1;5;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;11.02373441;D05;-0.216121458;1.613852967;1;7;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;0;A04;0.087877647;0.750399821;0.750399821;Control 1;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;0;B01;-0.11447541;1.325146198;1;Control 2;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;0;B06;0.288435784;0.180751585;0.180751585;Control 3;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;0;C03;0.049619457;0.859065125;0.859065125;Control 4;GP_11
GP;GP2-4_42;43388;5.166666667;C1;175;0.352073655;0.200394298;1.361506471;0.001952476;0;D06;-0.235182246;1.667991605;1;Control 5;GP_11
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;17.5;A01;-1.269786542;1.851559864;1;1;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;16.20266667;A02;-0.480037426;1.321928601;1;2;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;15.00150898;A03;NA;NA;1;3;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;13.88939711;A05;-0.580873524;1.389552545;1;4;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;12.85972981;A06;-0.373812543;1.250690764;1;5;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;11.90639517;B02;0.771602003;0.482538777;0.482538777;6;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;11.02373441;B03;0.932209452;0.374830235;0.374830235;7;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;10.20650823;B04;1.172279867;0.213831261;0.213831261;8;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;9.449865754;B05;1.439192976;0.03483071;0.03483071;9;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;8.749315706;C01;1.304337439;0.125269188;0.125269188;10;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;8.100699768;C02;1.499639408;-0.00570662;-0.00570662;11;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;7.500167892;C05;1.446710957;0.029788909;0.029788909;12;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;15.00150898;C06;-0.722308942;1.484403704;1;3;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;12.85972981;D01;-0.041285531;1.02768741;1;5;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;11.02373441;D02;0.848634146;0.430878534;0.430878534;7;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;15.00150898;D03;-0.542458793;1.363790386;1;3;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;12.85972981;D04;-0.636721302;1.427005869;1;5;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;11.02373441;D05;0.621232109;0.583381684;0.583381684;7;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;0;A04;1.241100694;0.167677792;0.167677792;Control 1;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;0;B01;1.484782708;0.004256764;0.004256764;Control 2;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;0;B06;1.456683331;0.023101113;0.023101113;Control 3;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;0;C03;1.641096312;-0.100572188;-0.100572188;Control 4;GP_12
GP;GP2-4_43;43388;5.233333333;C2;184;1.491130096;0.162843657;1.346461561;0.002241419;0;D06;1.631987436;-0.094463481;-0.094463481;Control 5;GP_12
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;17.5;A01;NA;NA;1;1;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;16.20266667;A02;-0.749545436;1.577865042;1;2;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;15.00150898;A03;-0.235440381;1.181513701;1;3;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;13.88939711;A05;-0.347285146;1.267740867;1;4;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;12.85972981;A06;0.086177773;0.933560903;0.933560903;5;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;11.90639517;B02;0.885216882;0.317538516;0.317538516;6;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;11.02373441;B03;1.022122828;0.211990332;0.211990332;7;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;10.20650823;B04;1.095763384;0.155216851;0.155216851;8;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;9.449865754;B05;1.112515234;0.142301946;0.142301946;9;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;8.749315706;C01;1.233860197;0.048750563;0.048750563;10;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;8.100699768;C02;1.400044494;-0.079369883;-0.079369883;11;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;7.500167892;C05;1.257378129;0.03061932;0.03061932;12;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;15.00150898;C06;-0.265366311;1.204585215;1;3;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;12.85972981;D01;0.36273858;0.720345246;0.720345246;5;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;11.02373441;D02;0.977672098;0.246259799;0.246259799;7;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;15.00150898;D03;-0.3364059;1.25935347;1;3;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;12.85972981;D04;0.22142679;0.829290134;0.829290134;5;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;11.02373441;D05;0.887021597;0.316147165;0.316147165;7;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;0;A04;0.889557862;0.314191821;0.314191821;Control 1;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;0;B01;1.035664516;0.201550314;0.201550314;Control 2;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;0;B06;0.893425002;0.311210434;0.311210434;Control 3;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;0;C03;1.110919904;0.143531872;0.143531872;Control 4;GP_13
GP;GP2-4_44;43388;5.3;C7;189;1.297094273;0.13060112;1.424717795;0.001922531;0;D06;0.781344802;0.39761911;0.39761911;Control 5;GP_13
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;17.5;A01;-0.179967337;1.13148445;1;1;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;16.20266667;A02;-0.018133996;1.013248729;1;2;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;15.00150898;A03;-0.150894167;1.110243542;1;3;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;13.88939711;A05;0.112633315;0.917709903;0.917709903;4;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;12.85972981;A06;-0.248067548;1.181238584;1;5;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;11.90639517;B02;0.944698589;0.309801562;0.309801562;6;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;11.02373441;B03;1.020849851;0.254165317;0.254165317;7;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;10.20650823;B04;0.988704024;0.277651114;0.277651114;8;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;9.449865754;B05;1.035216584;0.243668957;0.243668957;9;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;8.749315706;C01;1.359024437;0.007094375;0.007094375;10;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;8.100699768;C02;1.542500818;-0.12695379;-0.12695379;11;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;7.500167892;C05;1.301934613;0.048804299;0.048804299;12;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;15.00150898;C06;-0.20937709;1.152971267;1;3;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;12.85972981;D01;0.767272993;0.439429012;0.439429012;5;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;11.02373441;D02;0.960656997;0.298142321;0.298142321;7;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;15.00150898;D03;-0.233039331;1.170258942;1;3;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;12.85972981;D04;0.726934419;0.468900445;0.468900445;5;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;11.02373441;D05;0.858946455;0.372452221;0.372452221;7;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;0;A04;1.481845165;-0.082638664;-0.082638664;Control 1;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;0;B01;1.584427836;-0.157585742;-0.157585742;Control 2;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;0;B06;1.067889565;0.21979802;0.21979802;Control 3;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;0;C03;1.576014122;-0.151438668;-0.151438668;Control 4;GP_14
GP;GP2-4_45;43388;5.366666667;C8;170;1.368734754;0.249061637;1.381374501;0.002103195;0;D06;1.133497082;0.171865054;0.171865054;Control 5;GP_14
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;17.5;A01;-0.32755063;1.206184755;1;1;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;16.20266667;A02;-0.091555062;1.057631573;1;2;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;15.00150898;A03;0.036262068;0.977173955;0.977173955;3;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;13.88939711;A05;-0.084193579;1.052997708;1;4;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;12.85972981;A06;-0.062369895;1.039260256;1;5;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;11.90639517;B02;0.816699209;0.485908709;0.485908709;6;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;11.02373441;B03;1.132162723;0.287332485;0.287332485;7;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;10.20650823;B04;1.275689813;0.196985848;0.196985848;8;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;9.449865754;B05;0.636977525;0.599038919;0.599038919;9;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;8.749315706;C01;1.319260839;0.169559;0.169559;10;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;8.100699768;C02;1.41183896;0.111283437;0.111283437;11;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;7.500167892;C05;1.326835001;0.164791258;0.164791258;12;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;15.00150898;C06;-0.072384362;1.045564107;1;3;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;12.85972981;D01;0.534707232;0.663415455;0.663415455;5;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;11.02373441;D02;0.69800402;0.560624299;0.560624299;7;GP_15
