"P21502_250","PIPT_GP_MM1_t0_C12W1_PCR3","GP","GP","Control",0,"GP_MM1",1,"P21502_101_C12W1_1*","No","No","aa","aa1","GP2-4_26",1,"aa1 * (an / (an + bt))","aa1 * (an / (an + bt)) * 2","YES",741,"P21502_101","1*",357.724137931034,0.0193531777716422
"P21502_250","PIPT_GP_MM1_t0_C12W1_PCR3","GP","GP","Control",0,"GP_MM1",1,"P21502_101_C12W1_2","Yes","Yes","an","an","GP2-4_26",2,"an","0",NA,350,"P21502_101","2",350,0.0189352953906081
"P21502_250","PIPT_GP_MM1_t0_C12W1_PCR3","GP","GP","Control",0,"GP_MM1",1,"P21502_102_C12W1_1","Yes","Yes","ao","ao","GP2-4_27",3,"ao","ao + ap","NO",173,"P21502_102","1",173,0.00935944600735772
"P21502_250","PIPT_GP_MM1_t0_C12W1_PCR3","GP","GP","Control",0,"GP_MM1",1,"P21502_102_C12W1_2","Yes","Yes","ap","ap","GP2-4_27",4,"ap","0",NA,245,"P21502_102","2",245,0.0132547067734257
"P21502_250","PIPT_GP_MM1_t0_C12W1_PCR3","GP","GP","Control",0,"GP_MM1",1,"P21502_103_C12W1_1","Yes","Yes","aq","aq","GP2-4_28",5,"aq","aq + af1 * (aq / (aq + cj + 0.15 * eh))","NO",223,"P21502_103","1",223,0.012064488206016
"P21502_250","PIPT_GP_MM1_t0_C12W1_PCR3","GP","GP","Control",0,"GP_MM1",1,"P21502_103_C12W1_2**","No","No","af","af1","GP2-4_28",6,"af1 * (aq / (aq + cj + 0.15 * eh))","0",NA,603,"P21502_103","2**",426.750238019676,0.0230875480426139
"P21502_250","PIPT_GP_MM1_t0_C12W1_PCR3","GP","GP","Control",0,"GP_MM1",1,"P21502_104_C12W1_1","Yes","Yes","ac","ac","GP2-4_29",7,"ac","ac + eg","NO",255,"P21502_104","1",255,0.0137957152131573
"P21502_250","PIPT_GP_MM1_t0_C12W1_PCR3","GP","GP","Control",0,"GP_MM1",1,"P21502_104_C12W1_2","Yes","Yes","eg","eg","GP2-4_29",8,"eg","0",NA,233,"P21502_104","2",233,0.0126054966457477
"P21502_250","PIPT_GP_MM1_t0_C12W1_PCR3","GP","GP","Control",0,"GP_MM1",1,"P21502_105_C12W1_1","Yes","Yes","ar","ar","GP2-4_31",9,"ar","ar + as","NO",355,"P21502_105","1",355,0.0192057996104739
"P21502_250","PIPT_GP_MM1_t0_C12W1_PCR3","GP","GP","Control",0,"GP_MM1",1,"P21502_105_C12W1_2","Yes","Yes","as","as","GP2-4_31",10,"as","0",NA,328,"P21502_105","2",328,0.0177450768231984
"P21502_250","PIPT_GP_MM1_t0_C12W1_PCR3","GP","GP","Control",0,"GP_MM1",1,"P21502_108_C12W1_1*","No","Yes","am","am1","GP2-4_39",11,"am1 * (at / (at + de))","am1 * (at / (at + de)) + at","NO",129,"P21502_108","1*",129,0.00697900887253841
"P21502_250","PIPT_GP_MM1_t0_C12W1_PCR3","GP","GP","Control",0,"GP_MM1",1,"P21502_108_C12W1_2","Yes","Yes","at","at","GP2-4_39",12,"at","0",NA,198,"P21502_108","2",198,0.0107119671066869
