"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_101_C2W24_2",1783,"P21502_101","2",1,"Yes","ce","GP2-4_26","Yes","Yes","Yes",1,"",0.0955571038104936
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_109_C2W24_1",10476,"P21502_109","1",1,"Yes","aq","GP2-4_40","Yes","Yes","Yes",15,"",0.561444879146792
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_109_C2W24_2",7,"P21502_109","2",1,"Yes","ar","GP2-4_40","Yes","Yes","Yes",16,"",0.000375154081140468
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_116_C2W24_1",854,"P21502_116","1",1,"Yes","at","GP2-4_47","Yes","Yes","Yes",25,"",0.0457687978991371
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_117_C2W24_1",60,"P21502_117","1",1,"Yes","au","GP2-4_51","Yes","Yes","Yes",27,"",0.00321560640977544
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_118_C2W24_2",46,"P21502_118","2",1,"Yes","av","GP2-4_52","Yes","Yes","Yes",30,"",0.00246529824749451
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_119_C2W24_2",59,"P21502_119","2",1,"Yes","aw","GP2-4_54","Yes","Yes","Yes",32,"",0.00316201296961252
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_120_C2W24_1",155,"P21502_120","1",2,"Yes","am","GP2-4_55","No","Yes","Yes",33,"",0.00830698322525323
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_121_C2W24_1",273,"P21502_121","1",1,"Yes","ax","GP2-4_56","Yes","Yes","Yes",35,"",0.0146310091644783
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_121_C2W24_2",40,"P21502_121","2",1,"Yes","ay","GP2-4_56","Yes","Yes","Yes",36,"",0.00214373760651696
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_122_C2W24_1",17,"P21502_122","1",1,"Yes","az","GP2-4_57","Yes","Yes","Yes",37,"",0.000911088482769709
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_122_C2W24_2",0,"P21502_122","2",1,"Yes","ba","GP2-4_57","Yes","Yes","Yes",38,"",0
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_123_C2W24_2",59,"P21502_123","2",2,"No","ao","GP2-4_61","No","Yes","No",40,"",0.00316201296961252
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_124_C2W24_2",530,"P21502_124","2",6,"No","an","GP2-4_63","No","Yes","No",42,"",0.0284045232863498
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_125_C2W24_1",563,"P21502_125","1",1,"Yes","bb","GP2-4_67","Yes","Yes","Yes",43,"",0.0301731068117262
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_126_C2W24_1",0,"P21502_126","1",1,"Yes","bc","GP2-4_68","Yes","Yes","Yes",45,"",0
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_127_C2W24_1",1283,"P21502_127","1",1,"Yes","bd","GP2-4_69","Yes","Yes","Yes",46,"",0.0687603837290316
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_127_C2W24_2",200,"P21502_127","2",1,"Yes","be","GP2-4_69","Yes","Yes","Yes",47,"",0.0107186880325848
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_128_C2W24_2",0,"P21502_128","2",1,"Yes","bf","GP2-4_70","Yes","Yes","Yes",49,"",0
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_107_C2W24_1",616,"P21502_107","1",1,"Yes","ap","GP2-4_71","Yes","Yes","Yes",11,"",0.0330135591403612
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_110_C2W24_1",291,"P21502_110","1",1,"Yes","as","GP2-4_72","Yes","Yes","Yes",17,"",0.0155956910874109
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_129_C2W24_2",0,"P21502_129","2",1,"Yes","bg","VG1-2_44","Yes","Yes","Yes",51,"",0
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_130_C2W24_1",744,"P21502_130","1",1,"Yes","bh","VG1-2_45","Yes","Yes","Yes",52,"",0.0398735194812155
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_131_C2W24_1",1,"P21502_131","1",1,"Yes","cf","VG1-2_49","Yes","Yes","Yes",54,"",5.35934401629241e-05
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_133_C2W24_2",0,"P21502_133","2",1,"Yes","bf","VG1-2_58","Yes","Yes","Yes",58,"",0
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_134_C2W24_1",81,"P21502_134","1",1,"No","cg","VG1-2_61","Yes","Yes","Yes",59,"",0.00434106865319685
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_134_C2W24_2",5,"P21502_134","2",1,"Yes","bg","VG1-2_61","Yes","Yes","Yes",60,"",0.00026796720081462
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_135_C2W24_2",0,"P21502_135","2",1,"Yes","bh","VG1-2_63","Yes","Yes","Yes",62,"WrongAllel_Delete_homozygot",0
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_137_C2W24_1",203,"P21502_137","1",1,"Yes","bi","VG1-2_66","Yes","Yes","Yes",65,"",0.0108794683530736
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_138_C2W24_1",26,"P21502_138","1",1,"Yes","bj","VG1-2_67","Yes","Yes","Yes",67,"",0.00139342944423603
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_139_C2W24_2",4,"P21502_139","2",1,"Yes","bk","VG1-2_72","Yes","Yes","Yes",69,"",0.000214373760651696
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_141_C2W24_1",7,"P21502_141","1",1,"Yes","bl","VG1-2_78","Yes","Yes","Yes",71,"",0.000375154081140468
"P21502_208","PIPT_GP_C4_t9_C2W24","GP","GP","Control",9,"GP_C4",4,"P21502_141_C2W24_2",1,"P21502_141","2",1,"Yes","bm","VG1-2_78","Yes","Yes","Yes",72,"",5.35934401629241e-05
