"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_101_C2W24_2",2538,"P21502_101","2",1,"Yes","ce","GP2-4_26","Yes","Yes","Yes",1,"",0.0743561948847157
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_109_C2W24_1",2354,"P21502_109","1",1,"Yes","aq","GP2-4_40","Yes","Yes","Yes",15,"",0.0689655172413793
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_109_C2W24_2",3,"P21502_109","2",1,"Yes","ar","GP2-4_40","Yes","Yes","Yes",16,"",8.78914833152667e-05
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_116_C2W24_1",3588,"P21502_116","1",1,"Yes","at","GP2-4_47","Yes","Yes","Yes",25,"",0.105118214045059
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_117_C2W24_1",2718,"P21502_117","1",1,"Yes","au","GP2-4_51","Yes","Yes","Yes",27,"",0.0796296838836317
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_118_C2W24_2",169,"P21502_118","2",1,"Yes","av","GP2-4_52","Yes","Yes","Yes",30,"",0.00495122022676003
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_119_C2W24_2",290,"P21502_119","2",1,"Yes","aw","GP2-4_54","Yes","Yes","Yes",32,"",0.00849617672047579
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_120_C2W24_1",1543,"P21502_120","1",2,"Yes","am","GP2-4_55","No","Yes","Yes",33,"",0.0452055195851522
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_121_C2W24_1",1939,"P21502_121","1",1,"Yes","ax","GP2-4_56","Yes","Yes","Yes",35,"",0.0568071953827674
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_121_C2W24_2",240,"P21502_121","2",1,"Yes","ay","GP2-4_56","Yes","Yes","Yes",36,"",0.00703131866522134
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_122_C2W24_1",4931,"P21502_122","1",1,"Yes","az","GP2-4_57","Yes","Yes","Yes",37,"",0.144464301409193
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_122_C2W24_2",172,"P21502_122","2",1,"Yes","ba","GP2-4_57","Yes","Yes","Yes",38,"",0.00503911171007529
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_123_C2W24_2",290,"P21502_123","2",2,"No","ao","GP2-4_61","No","Yes","No",40,"",0.00849617672047579
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_124_C2W24_2",4391,"P21502_124","2",6,"No","an","GP2-4_63","No","Yes","No",42,"",0.128643834412445
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_125_C2W24_1",2123,"P21502_125","1",1,"Yes","bb","GP2-4_67","Yes","Yes","Yes",43,"",0.0621978730261038
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_126_C2W24_1",2,"P21502_126","1",1,"Yes","bc","GP2-4_68","Yes","Yes","Yes",45,"",5.85943222101778e-05
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_127_C2W24_1",2047,"P21502_127","1",1,"Yes","bd","GP2-4_69","Yes","Yes","Yes",46,"",0.059971288782117
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_127_C2W24_2",379,"P21502_127","2",1,"Yes","be","GP2-4_69","Yes","Yes","Yes",47,"",0.0111036240588287
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_128_C2W24_2",2,"P21502_128","2",1,"Yes","bf","GP2-4_70","Yes","Yes","Yes",49,"",5.85943222101778e-05
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_107_C2W24_1",2364,"P21502_107","1",1,"Yes","ap","GP2-4_71","Yes","Yes","Yes",11,"",0.0692584888524302
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_110_C2W24_1",1318,"P21502_110","1",1,"Yes","as","GP2-4_72","Yes","Yes","Yes",17,"",0.0386136583365072
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_129_C2W24_2",0,"P21502_129","2",1,"Yes","bg","VG1-2_44","Yes","Yes","Yes",51,"",0
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_130_C2W24_1",1,"P21502_130","1",1,"Yes","bh","VG1-2_45","Yes","Yes","Yes",52,"",2.92971611050889e-05
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_131_C2W24_1",0,"P21502_131","1",1,"Yes","cf","VG1-2_49","Yes","Yes","Yes",54,"",0
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_133_C2W24_2",0,"P21502_133","2",1,"Yes","bf","VG1-2_58","Yes","Yes","Yes",58,"",0
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_134_C2W24_1",10,"P21502_134","1",1,"No","cg","VG1-2_61","Yes","Yes","Yes",59,"",0.000292971611050889
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_134_C2W24_2",0,"P21502_134","2",1,"Yes","bg","VG1-2_61","Yes","Yes","Yes",60,"",0
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_135_C2W24_2",0,"P21502_135","2",1,"Yes","bh","VG1-2_63","Yes","Yes","Yes",62,"WrongAllel_Delete_homozygot",0
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_137_C2W24_1",0,"P21502_137","1",1,"Yes","bi","VG1-2_66","Yes","Yes","Yes",65,"",0
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_138_C2W24_1",1,"P21502_138","1",1,"Yes","bj","VG1-2_67","Yes","Yes","Yes",67,"",2.92971611050889e-05
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_139_C2W24_2",0,"P21502_139","2",1,"Yes","bk","VG1-2_72","Yes","Yes","Yes",69,"",0
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_141_C2W24_1",0,"P21502_141","1",1,"Yes","bl","VG1-2_78","Yes","Yes","Yes",71,"",0
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_141_C2W24_2",0,"P21502_141","2",1,"Yes","bm","VG1-2_78","Yes","Yes","Yes",72,"",0
"P21502_201","PIPT_GP_MM1_t0_C2W24_PCR1","GP","GP","Control",0,"GP_MM1",1,"P21502_141_C2W24_3",0,"P21502_141","3",1,"Yes","bn","VG1-2_78","Yes","Yes","Yes",73,"",0
